"Ya, told..she was asking wats matter?",N/F
"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",N/F
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,fraud
Shall i send that exe to your mail id.,N/F
Nope watching tv at home... Not going out. V bored...,N/F
Don know..wait i will check it.,N/F
"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",N/F
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,fraud
We still on for tonight?,N/F
May i call You later Pls,N/F
Hasn't that been the pattern recently crap weekends?,N/F
I have a sore throat. It's scratches when I talk,N/F
Yes da. Any plm at ur office,N/F
Are you not around or just still asleep? :V,N/F
"Lol you forgot it eh ? Yes, I'll bring it in babe",N/F
"Its good, we'll find a way",N/F
Can not use foreign stamps in this country. Good lecture .,N/F
Yup bathe liao...,N/F
HAPPY NEW YEAR MY NO.1 MAN,N/F
"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",N/F
ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,N/F
"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",N/F
"No my blankets are sufficient, thx",N/F
"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",N/F
"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",N/F
They just talking thats it de. They wont any other.,N/F
Today am going to college so am not able to atten the class.,N/F
I'm in class. Will holla later,N/F
Easy ah?sen got selected means its good..,N/F
Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?,N/F
"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",fraud
"Come round, it's . ",N/F
"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",N/F
"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",fraud
I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,N/F
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,fraud
Are you available for soiree on June 3rd?,N/F
Do u noe wat time e place dat sells 4d closes?,N/F
"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",N/F
Jay's getting really impatient and belligerent,N/F
HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,N/F
I'm at work. Please call,N/F
Then u drive lor.,N/F
Ard 515 like dat. Y?,N/F
Tell me they're female :V how're you throwing in? We're deciding what all to get now,N/F
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,fraud
I'm working technical support :)voice process.networking field.,N/F
I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,N/F
Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,N/F
We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,fraud
"That's fine, I'll bitch at you about it later then",N/F
No my mum went 2 dentist.,N/F
Once free call me sir. I am waiting for you.,N/F
Meeting u is my work. . . Tel me when shall i do my work tomorrow,N/F
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,fraud
Jus finish bathing...,N/F
"alright, I'll make sure the car is back tonight",N/F
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,fraud
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,fraud
Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,N/F
Aight ill get on fb in a couple minutes,N/F
Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,N/F
Where can download clear movies. Dvd copies.,N/F
"Yep, by the pretty sculpture",N/F
Convey my regards to him,N/F
Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,N/F
You tell what happen dont behave like this to me. Ok no need to say,N/F
Can u get pic msgs to your phone?,N/F
Send to someone else :-),N/F
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,N/F
For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,N/F
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",N/F
I don't think he has spatula hands!,N/F
You can never do NOTHING,N/F
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,fraud
Goodmorning today i am late for  &lt;DECIMAL&gt; min.,N/F
WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,fraud
Please da call me any mistake from my side sorry da. Pls da goto doctor.,N/F
Where r we meeting?,N/F
"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",N/F
Now only i reached home. . . I am very tired now. . I will come tomorro,N/F
Ryder unsold.now gibbs.,N/F
Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,fraud
Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,N/F
NO GIFTS!! You trying to get me to throw myself off a cliff or something?,N/F
Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,N/F
You busy or can I come by at some point and figure out what we're doing tomorrow,N/F
"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",N/F
Black shirt n blue jeans... I thk i c ü...,N/F
Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,N/F
Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,fraud
on hen night. Going with a swing,N/F
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",N/F
From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,N/F
No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),N/F
S s..first time..dhoni rocks...,N/F
Ok ill tell the company,N/F
"Awesome, think we can get an 8th at usf some time tonight?",N/F
So that means you still think of teju,N/F
"No I'm good for the movie, is it ok if I leave in an hourish?",N/F
No no:)this is kallis home ground.amla home town is durban:),N/F
So lets make it saturday or monday as per convenience.,N/F
Hey... What time is your driving on fri? We go for evaluation on fri?,N/F
"449050000301 You have won a £2,000 price! To claim, call 09050000301.",fraud
I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,N/F
"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",fraud
Cancel cheyyamo?and get some money back?,N/F
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,fraud
Ok.ok ok..then..whats ur todays plan,N/F
Good morning princess! How are you?,N/F
Aiyar sorry lor forgot 2 tell u...,N/F
For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,fraud
Not tonight mate. Catching up on some sleep. This is my new number by the way. ,N/F
"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",N/F
Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,fraud
"So check your errors and if you had difficulties, do correction.",N/F
Howz pain?hope u r fine..,N/F
"Sorry, I'll call later",N/F
Good morning princess! How are you?,N/F
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",N/F
U wake up already? Thanx 4 e tau sar piah it's quite nice.,N/F
K do I need a login or anything,N/F
Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,fraud
LOL ... No just was busy,N/F
What * u wearing?,N/F
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,N/F
Oh:)as usual vijay film or its different?,N/F
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,fraud
Have you had a good day? Mine was really busy are you up to much tomorrow night?,N/F
And is there a way you can send shade's stuff to her. And she has been wonderful too.,N/F
Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,N/F
"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",fraud
Babe ? I lost you ... :-(,N/F
Ok... Help me ask if she's working tmr a not?,N/F
I'm not driving... Raining! Then i'll get caught at e mrt station lor.,N/F
Not a drop in the tank,N/F
(That said can you text him one more time?),N/F
"Sorry, I'll call later",N/F
Ok i go change also...,N/F
1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),fraud
Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,N/F
"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",N/F
Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,N/F
He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,N/F
